"","year","word"
"1233","2013","contrato"
"1234","2013","fijo"
"1235","2013","según"
"1236","2013","política"
"1237","2013","empresa"
"1238","2013","suma"
"1239","2013","personas"
"1240","2013","desarrollan"
"1241","2013","actualmente"
"1242","2013","vida"
"1243","2013","profesional"
"1244","2013","compañía"
"1245","2013","ocupa"
"1246","2013","extensión"
"1247","2013","metros"
"1248","2013","cuadrados"
"1249","2013","consta"
"1250","2013","nave"
"1251","2013","secos"
"1252","2013","frío"
"1253","2013","así"
"1254","2013","nave"
"1255","2013","recogida"
"1256","2013","tratamiento"
"1257","2013","envases"
"1258","2013","fábrica"
"1259","2013","pan"
"1260","2013","edificio"
"1261","2013","servicios"
"1262","2013","superficie"
"1263","2013","construida"
"1264","2013","total"
"1265","2013","metros"
"1266","2013","cuadrados"
"1267","2013","guadix"
"1268","2013","abastece"
"1269","2013","supermercados"
"1270","2013","provincias"
"1271","2013","granada"
"1272","2013","almería"
"1273","2013","jaén"
"1274","2013","tal"
"1275","2013","forma"
"1276","2013","total"
"1277","2013","mueven"
"1278","2013","palés"
"1279","2013","díaapuesta"
"1280","2013","innovación"
"1281","2013","ppg"
"1282","2013","picking"
"1283","2013","puente"
"1284","2013","grúa"
"1285","2013","aboga"
"1286","2013","idii"
"1287","2013","evitar"
"1288","2013","sobreesfuerzos"
"1289","2013","almacenes"
"1290","2013","caso"
"1291","2013","bloque"
"1292","2013","logístico"
"1293","2013","guadix"
"1294","2013","compañía"
"1295","2013","dado"
"1296","2013","paso"
"1297","2013","sentido"
"1298","2013","instalación"
"1299","2013","denominado"
"1300","2013","ppg"
"1301","2013","picking"
"1302","2013","puente"
"1303","2013","grúa"
"1304","2013","sistema"
"1305","2013","almacenamiento"
"1306","2013","preparación"
"1307","2013","automática"
"1308","2013","palés"
"1309","2013","carne"
"1310","2013","fruta"
"1311","2013","verdura"
"1312","2013","parte"
"1313","2013","principal"
"1314","2013","sistema"
"1315","2013","robots"
"1316","2013","encargados"
"1317","2013","realizar"
"1318","2013","trabajo"
"1319","2013","duro"
"1320","2013","proceso"
"1321","2013","recepción"
"1322","2013","mercancía"
"1323","2013","formación"
"1324","2013","palés"
"1325","2013","expedidos"
"1326","2013","tiendas"
"1327","2013","garantizando"
"1328","2013","además"
"1329","2013","mercancía"
"1330","2013","llegue"
"1331","2013","supermercados"
"1332","2013","tal"
"1333","2013","forma"
"1334","2013","evite"
"1335","2013","manipulación"
"1336","2013","excesiva"
"1337","2013","eliminando"
"1338","2013","sobreesfuerzo"
"1339","2013","hora"
"1340","2013","desmontar"
"1341","2013","palés"
"1342","2013","garantizando"
"1343","2013","conservando"
"1344","2013","calidad"
"1345","2013","calidez"
"1346","2013","productoel"
"1347","2013","ppg"
"1348","2013","supuesto"
"1349","2013","inversión"
"1350","2013","millones"
"1351","2013","euros"
"1352","2013","capacidad"
"1353","2013","mover"
"1354","2013","cajas"
"1355","2013","productos"
"1356","2013","frescos"
"1357","2013","sólo"
"1358","2013","horas"
"1359","2013","acortando"
"1360","2013","plazos"
"1361","2013","entrega"
"1362","2013","mercancía"
"1363","2013","tiendas"
"1364","2013","eficiencia"
"1365","2013","procesos"
"1366","2013","clave"
"1367","2013","cumplir"
"1368","2013","objetivo"
"1369","2013","compañía"
"1370","2013","garantizar"
"1371","2013","máxima"
"1372","2013","frescura"
"1373","2013","clientesel"
"1374","2013","presidente"
"1375","2013","juan"
"1376","2013","roig"
"1377","2013","agradecido"
"1378","2013","hecho"
"1379","2013","posible"
"1380","2013","bloque"
"1381","2013","logístico"
"1382","2013","guadix"
"1383","2013","hoy"
"1384","2013","realidad"
"1385","2013","esfuerzo"
"1386","2013","implicación"
"1387","2013","destacando"
"1388","2013","paso"
"1389","2013","importante"
"1390","2013","compañíajuan"
"1391","2013","roig"
"1392","2013","manifestado"
"1393","2013","obligación"
"1394","2013","empresa"
"1395","2013","adaptarnos"
"1396","2013","constantemente"
"1397","2013","realidad"
"1398","2013","crear"
"1399","2013","hechos"
"1400","2013","condiciones"
"1401","2013","necesarias"
"1402","2013","contribuir"
"1403","2013","desarrollo"
"1404","2013","económico"
"1405","2013","social"
"1406","2013","reforzando"
"1407","2013","compromiso"
"1408","2013","si"
"1409","2013","queremos"
"1410","2013","ocurran"
"1411","2013","cosas"
"1412","2013","diferentes"
"1413","2013","mejores"
"1414","2013","seguir"
"1415","2013","invirtiendo"
"1416","2013","apostar"
"1417","2013","sector"
"1418","2013","primario"
"1419","2013","productivo"
"1420","2013","eficiente"
"1421","2013","esforzándonos"
"1422","2013","ser"
"1423","2013","agricultor"
"1424","2013","pescador"
"1425","2013","ganadero"
"1426","2013","orgullo"
"1427","2013","andalucía"
"1428","2013","españa"
"1429","2013","dentro"
"1430","2013","cadena"
"1431","2013","agroalimentaria"
"1432","2013","sostenible"
"1433","2013","sindicatos"
"1434","2013","firman"
"1435","2013","nuevo"
"1436","2013","convenio"
"1437","2013","colectivo"
"1438","2013","2018"
"1439","2013","compromete"
"1440","2013","mantener"
"1441","2013","poder"
"1442","2013","adquisitivo"
"1443","2013","plantilla"
"1444","2013","2018"
"1445","2013","crear"
"1446","2013","empleosel"
"1447","2013","convenio"
"1448","2013","colectivo"
"1449","2013","plan"
"1450","2013","igualdad"
"1451","2013","entrarán"
"1452","2013","vigor"
"1453","2013","enero"
"1454","2013","2014"
"1455","2013","vigencia"
"1456","2013","cinco"
"1457","2013","añosel"
"1458","2013","nuevo"
"1459","2013","marco"
"1460","2013","laboral"
"1461","2013","apuesta"
"1462","2013","creación"
"1463","2013","empleo"
"1464","2013","estable"
"1465","2013","formación"
"1466","2013","continua"
"1467","2013","mayor"
"1468","2013","conciliación"
"1469","2013","vida"
"1470","2013","familiar"
"1471","2013","laboraltodas"
"1472","2013","medidas"
"1473","2013","acordadas"
"1474","2013","permitirán"
"1475","2013","consolidar"
"1476","2013","mejora"
"1477","2013","productividad"
"1478","2013","porcentaje"
"1479","2013","alcanzada"
"1480","2013","vigencia"
"1481","2013","anterior"
"1482","2013","convenio"
"1483","2013","implican"
"1484","2013","todas"
"1485","2013","partes"
"1486","2013","crecimiento"
"1487","2013","sostenible"
"1488","2013","compañía"
"1489","2013","firmado"
"1490","2013","representantes"
"1491","2013","unión"
"1492","2013","general"
"1493","2013","trabajadores"
"1494","2013","ugt"
"1495","2013","comisiones"
"1496","2013","obreras"
"1497","2013","ccoo"
"1498","2013","nuevo"
"1499","2013","convenio"
"1500","2013","empresa"
"1501","2013","plan"
"1502","2013","igualdad"
"1503","2013","ambos"
"1504","2013","entrarán"
"1505","2013","vigor"
"1506","2013","enero"
"1507","2013","2014"
"1508","2013","duración"
"1509","2013","añosambas"
"1510","2013","partes"
"1511","2013","satisfechas"
"1512","2013","haber"
"1513","2013","capaces"
"1514","2013","llegar"
"1515","2013","acuerdo"
"1516","2013","tras"
"1517","2013","sólo"
"1518","2013","días"
"1519","2013","negociación"
"1520","2013","sentido"
"1521","2013","rafael"
"1522","2013","caparrós"
"1523","2013","representación"
"1524","2013","ugt"
"1525","2013","manifestado"
"1526","2013","años"
"1527","2013","vigencia"
"1528","2013","pasado"
"1529","2013","convenio"
"1530","2013","ido"
"1531","2013","periódicamente"
"1532","2013","trasladando"
"1533","2013","compañía"
"1534","2013","diferentes"
"1535","2013","demandas"
"1536","2013","transmitían"
"1537","2013","compañeros"
"1538","2013","compañeras"
"1539","2013","diálogo"
"1540","2013","habitual"
"1541","2013","empresa"
"1542","2013","representantes"
"1543","2013","sindicales"
"1544","2013","creo"
"1545","2013","claves"
"1546","2013","hecho"
"1547","2013","posible"
"1548","2013","proceso"
"1549","2013","negociador"
"1550","2013","tan"
"1551","2013","ágilmás"
"1552","2013","conciliación"
"1553","2013","estabilidad"
"1554","2013","laboralel"
"1555","2013","nuevo"
"1556","2013","convenio"
"1557","2013","colectivo"
"1558","2013","refuerza"
"1559","2013","compromisos"
"1560","2013","materia"
"1561","2013","conciliación"
"1562","2013","vida"
"1563","2013","familiar"
"1564","2013","laboral"
"1565","2013","medidas"
"1566","2013","pioneras"
"1567","2013","incluye"
"1568","2013","ampliación"
"1569","2013","reducciones"
"1570","2013","jornada"
"1571","2013","cuidado"
"1572","2013","hijos"
"1573","2013","menores"
"1574","2013","años"
"1575","2013","ampliación"
"1576","2013","excedencia"
"1577","2013","cuidado"
"1578","2013","hijos"
"1579","2013","menor"
"1580","2013","cumpla"
"1581","2013","años"
"1582","2013","posibilidad"
"1583","2013","ampliar"
"1584","2013","excedencia"
"1585","2013","tres"
"1586","2013","años"
"1587","2013","caso"
"1588","2013","violencia"
"1589","2013","géneroen"
"1590","2013","cuanto"
"1591","2013","creación"
"1592","2013","empleo"
"1593","2013","plantilla"
"1594","2013","actual"
"1595","2013","trabajadoras"
"1596","2013","trabajadores"
"1597","2013","compromete"
"1598","2013","crear"
"1599","2013","mínimo"
"1600","2013","nuevos"
"1601","2013","puestos"
"1602","2013","trabajo"
"1603","2013","preservar"
"1604","2013","poder"
"1605","2013","adquisitivo"
"1606","2013","plantilla"
"1607","2013","cinco"
"1608","2013","años"
"1609","2013","vigencia"
"1610","2013","convenio"
"1611","2013","empresa"
"1612","2013","garantiza"
"1613","2013","incremento"
"1614","2013","progresivo"
"1615","2013","salario"
"1616","2013","base"
"1617","2013","desvinculado"
"1618","2013","inflación"
"1619","2013","pasará"
"1620","2013","porcentaje"
"1621","2013","2014"
"1622","2013","porcentaje"
"1623","2013","2018en"
"1624","2013","términos"
"1625","2013","salariales"
"1626","2013","brutos"
"1627","2013","destaca"
"1628","2013","yolanda"
"1629","2013","carmona"
"1630","2013","ccoo"
"1631","2013","logrado"
"1632","2013","consolidar"
"1633","2013","cualquier"
"1634","2013","trabajadora"
"1635","2013","trabajador"
"1636","2013","compañía"
"1637","2013","salario"
"1638","2013","mensual"
"1639","2013","euros"
"1640","2013","incorporarse"
"1641","2013","empresala"
"1642","2013","ratificación"
"1643","2013","convenio"
"1644","2013","colectivo"
"1645","2013","próximos"
"1646","2013","años"
"1647","2013","dota"
"1648","2013","estabilidad"
"1649","2013","alcanzar"
"1650","2013","través"
"1651","2013","productividad"
"1652","2013","objetivos"
"1653","2013","empresariales"
"1654","2013","medio"
"1655","2013","largo"
"1656","2013","plazo"
"1657","2013","director"
"1658","2013","división"
"1659","2013","laboral"
"1660","2013","francisco"
"1661","2013","aparicio"
"1662","2013","valora"
"1663","2013","acuerdo"
"1664","2013","podremos"
"1665","2013","dedicar"
"1666","2013","esfuerzos"
"1667","2013","mejorar"
"1668","2013","productividad"
"1669","2013","excelencia"
"1670","2013","servicio"
"1671","2013","eficiencia"
"1672","2013","procesos"
"1673","2013","cuantos"
"1674","2013","formamos"
"1675","2013","parte"
"1676","2013","garantizar"
"1677","2013","crecimiento"
"1678","2013","sostenible"
"1679","2013","poder"
"1680","2013","compartirlo"
"1681","2013","cinco"
"1682","2013","componente"
"1683","2013","compañía"
"1684","2013","clientes"
"1685","2013","trabajadores"
"1686","2013","proveedores"
"1687","2013","sociedad"
"1688","2013","capitalasimismo"
"1689","2013","aparicio"
"1690","2013","recordado"
"1691","2013","cumplimiento"
"1692","2013","compromisos"
"1693","2013","acordados"
"1694","2013","todas"
"1695","2013","partes"
"1696","2013","convenio"
"1697","2013","anterior"
"1698","2013","permitió"
"1699","2013","junto"
"1700","2013","trabajadoras"
"1701","2013","trabajadores"
"1702","2013","incrementar"
"1703","2013","productividad"
"1704","2013","porcentaje"
"1705","2013","periodo"
"1706","2013","20102013"
"1707","2013","incremento"
"1708","2013","especialmente"
"1709","2013","destacable"
"1710","2013","si"
"1711","2013","considera"
"1712","2013","compañía"
"1713","2013","creo"
"1714","2013","dicho"
"1715","2013","periodo"
"1716","2013","nuevos"
"1717","2013","puestos"
"1718","2013","trabajo"
"1719","2013","convencidos"
"1720","2013","medidas"
"1721","2013","acordadas"
"1722","2013","nuevo"
"1723","2013","convenio"
"1724","2013","reforzará"
"1725","2013","productividad"
"1726","2013","clave"
"1727","2013","compañía"
"1728","2013","perdure"
"1729","2013","firmado"
"1730","2013","representantes"
"1731","2013","sindicales"
"1732","2013","plan"
"1733","2013","igualdad"
"1734","2013","consolida"
"1735","2013","línea"
"1736","2013","actuación"
"1737","2013","favor"
"1738","2013","igualdad"
"1739","2013","oportunidades"
"1740","2013","pone"
"1741","2013","manifiesto"
"1742","2013","hecho"
"1743","2013","actualmente"
"1744","2013","porcentaje"
"1745","2013","personal"
"1746","2013","directivo"
"1747","2013","compañía"
"1748","2013","mujeres"
"1749","2013","1993"
"1750","2013","año"
"1751","2013","inició"
"1752","2013","implantación"
"1753","2013","modelo"
"1754","2013","calidad"
"1755","2013","total"
"1756","2013","compañía"
"1757","2013","sólo"
"1758","2013","potenciado"
"1759","2013","práctica"
"1760","2013","igualdad"
"1761","2013","mujeres"
"1762","2013","hombres"
"1763","2013","acceso"
"1764","2013","empleo"
"1765","2013","formación"
"1766","2013","promoción"
"1767","2013","interna"
"1768","2013","sino"
"1769","2013","ámbito"
"1770","2013","conciliación"
"1771","2013","vida"
"1772","2013","familiar"
"1773","2013","laboral"
"1774","2013","comisión"
"1775","2013","igualdad"
"1776","2013","constatado"
"1777","2013","vigencia"
"1778","2013","anterior"
"1779","2013","plan"
"1780","2014","facturación"
